MD (m)	TVD (m)	TVDSS (m)	TWT ( ms )	Vint (m/s)
3420.030029	3419.619141	3397.619141	3623.8601074	3996.614502
3420.0600586	3419.64917	3397.64917	3623.8798828	3033.5749512
3420.0800781	3419.669189	3397.669189	3623.9099121	1332.204834
3420.1101074	3419.6992188	3397.6992188	3623.9199219	5994.921875
3420.1398926	3419.7290039	3397.7290039	3623.9399414	2973.0913086
3420.1899414	3419.7790527	3397.7790527	3623.969971	3330.512207
3420.209961	3419.7990723	3397.7990723	3623.97998	3996.614502
3420.24	3419.8291016	3397.8291016	3624	2997.4609375
3420.26001	3419.8491211	3397.8491211	3624.01001	3996.614502
3420.290039	3419.87915	3397.87915	3624.030029	2997.4609375
3420.469971	3420.0588379	3398.0588379	3624.1298828	3609.2661133
3420.540039	3420.1289063	3398.1289063	3624.1799316	2797.630127
3420.6398926	3420.22876	3398.22876	3624.24	3322.388916
3420.719971	3420.3088379	3398.3088379	3624.290039	3197.291748
3420.75	3420.3388672	3398.3388672	3624.3	5994.921875
3420.8200684	3420.4089355	3398.4089355	3624.3500977	2797.630127
3420.9	3420.4885254	3398.4885254	3624.3898926	4008.2885742
3420.9499512	3420.5385742	3398.5385742	3624.4199219	3330.512207
3421	3420.588623	3398.588623	3624.459961	2497.8840332
3421.02002	3420.6086426	3398.6086426	3624.469971	3996.614502
3421.3798828	3420.9685059	3398.9685059	3624.6899414	3269.0644531
3421.4099121	3420.998291	3398.998291	3624.709961	3033.5749512
3421.459961	3421.04834	3399.04834	3624.74	3330.512207
3421.47998	3421.068359	3399.068359	3624.76001	1998.307251
3421.6101074	3421.1984863	3399.1984863	3624.8400879	3247.2492676
3421.790039	3421.378418	3399.378418	3624.9399414	3600.6521
3421.8601074	3421.4484863	3399.4484863	3624.99	2797.630127
3421.9099121	3421.498291	3399.498291	3625.02002	3314.265869
3421.9399414	3421.5280762	3399.5280762	3625.030029	5994.921875
3421.959961	3421.5480957	3399.5480957	3625.0500488	1998.307251
3422.040039	3421.6281738	3399.6281738	3625.1	3197.291748
3422.0700684	3421.6582031	3399.6582031	3625.1201172	2997.4609375
3422.1201172	3421.708252	3399.708252	3625.1398926	5055.9580078
3422.1398926	3421.7280273	3399.7280273	3625.1599121	1973.9377441
3422.1699219	3421.7580566	3399.7580566	3625.1699219	5994.921875
3422.219971	3421.8081055	3399.8081055	3625.2	3330.512207
3422.24	3421.828125	3399.828125	3625.219971	1998.307251
3422.290039	3421.8781738	3399.8781738	3625.25	3330.512207
3422.3200684	3421.9082031	3399.9082031	3625.26001	5994.921875
3422.469971	3422.0578613	3400.0578613	3625.3500977	3333.9165039
3422.6	3422.1879883	3400.1879883	3625.4399414	2894.1003418
3422.7	3422.2878418	3400.2878418	3625.5	3322.388916
3422.72998	3422.3178711	3400.3178711	3625.52002	2997.4609375
3422.780029	3422.36792	3400.36792	3625.5500488	3330.512207
3422.8500977	3422.4379883	3400.4379883	3625.5900879	3497.0378418
3422.8798828	3422.4677734	3400.4677734	3625.6101074	2973.0913086
3422.97998	3422.5678711	3400.5678711	3625.6699219	3343.78125
3423.0600586	3422.6477051	3400.6477051	3625.719971	3197.291748
3423.1101074	3422.6977539	3400.6977539	3625.75	3330.512207
3423.1599121	3422.7475586	3400.7475586	3625.780029	3314.265869
3423.1799316	3422.7675781	3400.7675781	3625.8	1998.307251
3423.22998	3422.817627	3400.817627	3625.8300781	3330.512207
3423.26001	3422.8476563	3400.8476563	3625.8400879	5994.921875
3423.3400879	3422.9277344	3400.9277344	3625.8798828	4044.7666016
3423.3601074	3422.9477539	3400.9477539	3625.9	1998.307251
3423.3898926	3422.977539	3400.977539	3625.9099121	5946.1826172
3423.49	3423.0776367	3401.0776367	3625.969971	3330.512207
3423.51001	3423.0974121	3401.0974121	3625.97998	3996.614502
3423.6398926	3423.2272949	3401.2272949	3626.0500488	3704.1794434
3423.6699219	3423.2573242	3401.2573242	3626.0700684	2997.4609375
3423.74	3423.3273926	3401.3273926	3626.1201172	2797.630127
3423.790039	3423.3774414	3401.3774414	3626.1499023	3357.15625
3423.8898926	3423.4772949	3401.4772949	3626.209961	3322.388916
3423.9499512	3423.5373535	3401.5373535	3626.24	3996.614502
3424.02002	3423.6074219	3401.6074219	3626.280029	3497.0378418
3424.0500488	3423.637207	3401.637207	3626.3	2997.4609375
3424.0700684	3423.6572266	3401.6572266	3626.3100586	3996.614502
3424.1499023	3423.737061	3401.737061	3626.3601074	3187.5439453
3424.25	3423.8371582	3401.8371582	3626.4299316	2864.4677734
3424.3	3423.887207	3401.887207	3626.459961	3330.512207
3424.3798828	3423.967041	3401.967041	3626.5	4008.2885742
3424.4499512	3424.037109	3402.037109	3626.5500488	2797.630127
3424.530029	3424.1171875	3402.1171875	3626.6	3197.291748
3424.5500488	3424.137207	3402.137207	3626.6201172	1998.307251
3424.5800781	3424.1669922	3402.1669922	3626.6298828	6141.1396484
3424.6799316	3424.2668457	3402.2668457	3626.7	2847.7619629
3424.709961	3424.296875	3402.296875	3626.709961	5994.921875
3424.76001	3424.3469238	3402.3469238	3626.75	2497.8840332
3424.9399414	3424.5268555	3402.5268555	3626.8701172	2993.3994141
3425.1101074	3424.6967773	3402.6967773	3626.97998	3094.9921875
3425.1899414	3424.7766113	3402.7766113	3627.030029	3187.5439453
3425.219971	3424.806641	3402.806641	3627.0500488	2997.4609375
3425.24	3424.82666	3402.82666	3627.0600586	3996.614502
3425.3400879	3424.9267578	3402.9267578	3627.1298828	2874.2775879
3425.3701172	3424.9567871	3402.9567871	3627.1398926	5994.921875
3425.4399414	3425.0266113	3403.0266113	3627.1899414	2787.8823242
3425.5500488	3425.1367188	3403.1367188	3627.25	3663.5634766
3425.5700684	3425.1567383	3403.1567383	3627.280029	1332.204834
3425.6499023	3425.2363281	3403.2363281	3627.3300781	3187.5439453
3425.6699219	3425.2563477	3403.2563477	3627.3400879	3996.614502
3425.7	3425.286377	3403.286377	3627.3601074	2997.4609375
3425.719971	3425.3063965	3403.3063965	3627.3701172	3996.614502
3425.75	3425.3364258	3403.3364258	3627.3898926	3033.5749512
3425.8200684	3425.4064941	3403.4064941	3627.4299316	3497.0378418
3425.9	3425.4863281	3403.4863281	3627.47998	3187.5439453
3425.9499512	3425.536377	3403.536377	3627.51001	3330.512207
3426	3425.5864258	3403.5864258	3627.5500488	2497.8840332
3426.030029	3425.6164551	3403.6164551	3627.5600586	5994.921875
3426.0800781	3425.6665039	3403.6665039	3627.5900879	3330.512207
3426.1	3425.6865234	3403.6865234	3627.6101074	1998.307251
3426.1799316	3425.7661133	3403.7661133	3627.6499023	4032.4350586
3426.280029	3425.866211	3403.866211	3627.7	3996.614502
3426.3100586	3425.89624	3403.89624	3627.709961	5994.921875
3426.3300781	3425.91626	3403.91626	3627.719971	3996.614502
3426.3601074	3425.946289	3403.946289	3627.72998	5994.921875
3426.3798828	3425.9660645	3403.9660645	3627.75	1973.9377441
3426.540039	3426.126221	3404.126221	3627.8100586	5328.8193359
3426.5600586	3426.14624	3404.14624	3627.8200684	3996.614502
3426.6101074	3426.196289	3404.196289	3627.8400879	4995.7680664
3426.6599121	3426.24585	3404.24585	3627.8601074	4971.3984375
3426.6899414	3426.2758789	3404.2758789	3627.8701172	5994.921875
3426.790039	3426.3759766	3404.3759766	3627.9099121	5025.6831055
3426.8200684	3426.4060059	3404.4060059	3627.9199219	5994.921875
3426.8701172	3426.4560547	3404.4560547	3627.9499512	3330.512207
3426.8898926	3426.47583	3404.47583	3627.959961	3947.8754883
3426.9199219	3426.505859	3404.505859	3627.969971	5994.921875
3426.9399414	3426.5258789	3404.5258789	3627.97998	3996.614502
3426.969971	3426.5559082	3404.5559082	3627.99	5994.921875
3426.99	3426.5759277	3404.5759277	3628.01001	1998.307251
3427.0900879	3426.6760254	3404.6760254	3628.0700684	3330.512207
3427.1201172	3426.7060547	3404.7060547	3628.0800781	5994.921875
3427.1699219	3426.755859	3404.755859	3628.1201172	2485.6992188
3427.3500977	3426.935791	3404.935791	3628.24	3003.420166
3427.4499512	3427.0356445	3405.0356445	3628.3100586	2857.4812012
3427.530029	3427.1157227	3405.1157227	3628.3601074	3197.291748
3427.5800781	3427.1657715	3405.1657715	3628.3898926	3357.15625
3427.6499023	3427.2355957	3405.2355957	3628.4399414	2787.8823242
3427.7	3427.2856445	3405.2856445	3628.469971	3330.512207
3427.76001	3427.345459	3405.345459	3628.5	3996.614502
3427.780029	3427.3654785	3405.3654785	3628.530029	1332.204834
3427.8300781	3427.4155273	3405.4155273	3628.5600586	3330.512207
3427.8601074	3427.4455566	3405.4455566	3628.5800781	2997.4609375
3427.8798828	3427.465332	3405.465332	3628.6	1973.9377441
3427.97998	3427.56543	3405.56543	3628.6599121	3343.78125
3428.01001	3427.595459	3405.595459	3628.6799316	2997.4609375
3428.1101074	3427.6955566	3405.6955566	3628.74	3330.512207
3428.1899414	3427.775391	3405.775391	3628.790039	3187.5439453
3428.209961	3427.79541	3405.79541	3628.8100586	1998.307251
3428.24	3427.8251953	3405.8251953	3628.8300781	2997.4609375
3428.3400879	3427.925293	3405.925293	3628.9	2874.2775879
3428.3601074	3427.9453125	3405.9453125	3628.9099121	3996.614502
3428.4199219	3428.005127	3406.005127	3628.9399414	3980.3681641
3428.5900879	3428.175293	3406.175293	3629.0500488	3088.2932129
3428.6398926	3428.2250977	3406.2250977	3629.0800781	3314.265869
3428.6699219	3428.255127	3406.255127	3629.1	2997.4609375
3428.77002	3428.35498	3406.35498	3629.1599121	3343.78125
3428.8701172	3428.4550781	3406.4550781	3629.22998	2854.724609
3428.9	3428.4848633	3406.4848633	3629.25	2973.0913086
3429.0500488	3428.63501	3406.63501	3629.3500977	2997.4609375
3429.1799316	3428.7648926	3406.7648926	3629.4299316	3260.5651855
3429.22998	3428.8149414	3406.8149414	3629.459961	3330.512207
3429.25	3428.834961	3406.834961	3629.469971	3996.614502
3429.280029	3428.8647461	3406.8647461	3629.49	2997.4609375
3429.3300781	3428.9147949	3406.9147949	3629.52002	3330.512207
3429.3601074	3428.9448242	3406.9448242	3629.540039	2997.4609375
3429.3798828	3428.9646	3406.9646	3629.5500488	3947.8754883
3429.6101074	3429.1948242	3407.1948242	3629.6899414	3288.526123
3429.709961	3429.2946777	3407.2946777	3629.76001	2847.7619629
3429.790039	3429.3747559	3407.3747559	3629.8	3996.614502
3429.8400879	3429.424561	3407.424561	3629.8300781	3330.512207
3429.8898926	3429.4743652	3407.4743652	3629.8601074	3314.265869
3429.9099121	3429.4943848	3407.4943848	3629.8701172	3996.614502
3429.99	3429.5744629	3407.5744629	3629.9199219	3212.5898438
3430.02002	3429.6044922	3407.6044922	3629.9299316	5994.921875
3430.0700684	3429.654541	3407.654541	3629.959961	3330.512207
3430.0900879	3429.674561	3407.674561	3629.97998	1998.307251
3430.219971	3429.8044434	3407.8044434	3630.0600586	3250.8320313
3430.3200684	3429.904541	3407.904541	3630.1101074	3996.614502
3430.3500977	3429.9343262	3407.9343262	3630.1298828	3033.5749512
3430.4199219	3430.00415	3408.00415	3630.1699219	3484.8530273
3430.4499512	3430.03418	3408.03418	3630.1799316	5994.921875
3430.5	3430.0842285	3408.0842285	3630.209961	3330.512207
3430.5700684	3430.1542969	3408.1542969	3630.25	3497.0378418
3430.6499023	3430.234131	3408.234131	3630.3	3187.5439453
3430.6799316	3430.26416	3408.26416	3630.3200684	2997.4609375
3430.75	3430.3342285	3408.3342285	3630.3701172	2797.630127
3430.780029	3430.3642578	3408.3642578	3630.3798828	6141.1396484
3430.8500977	3430.434082	3408.434082	3630.4199219	3497.0378418
3430.9299316	3430.513916	3408.513916	3630.469971	3187.5439453
3430.97998	3430.5639648	3408.5639648	3630.5	3330.512207
3431.0600586	3430.644043	3408.644043	3630.540039	3996.614502
3431.290039	3430.8740234	3408.8740234	3630.6799316	3290.6447754
3431.3100586	3430.894043	3408.894043	3630.6899414	3996.614502
3431.3400879	3430.9240723	3408.9240723	3630.719971	1998.307251
3431.3898926	3430.9736328	3408.9736328	3630.75	3314.265869
3431.4399414	3431.0236816	3409.0236816	3630.77002	4995.7680664
3431.49	3431.07373	3409.07373	3630.8	3330.512207
3431.51001	3431.09375	3409.09375	3630.8200684	1998.307251
3431.719971	3431.303711	3409.303711	3630.9399414	3499.92041
3431.74	3431.32373	3409.32373	3630.9499512	3996.614502
3431.790039	3431.373779	3409.373779	3630.97998	3330.512207
3431.969971	3431.5534668	3409.5534668	3631.0900879	3265.5266113
3432	3431.5834961	3409.5834961	3631.1	5994.921875
3432.1201172	3431.7036133	3409.7036133	3631.1899414	2678.5820313
3432.1499023	3431.7333984	3409.7333984	3631.209961	2973.0913086
3432.1799316	3431.7634277	3409.7634277	3631.219971	5994.921875
3432.2	3431.7834473	3409.7834473	3631.24	1998.307251
3432.3	3431.8835449	3409.8835449	3631.290039	3996.614502
3432.3300781	3431.9135742	3409.9135742	3631.3100586	2997.4609375
3432.3500977	3431.9335938	3409.9335938	3631.3200684	3996.614502
3432.3798828	3431.9633789	3409.9633789	3631.3400879	2973.0913086
3432.4	3431.9833984	3409.9833984	3631.3601074	1998.307251
3432.4299316	3432.0131836	3410.0131836	3631.3701172	5994.921875
3432.47998	3432.0632324	3410.0632324	3631.4	3357.15625
3432.5800781	3432.16333	3410.16333	3631.4499512	3996.614502
3432.6101074	3432.193359	3410.193359	3631.469971	2997.4609375
3432.6298828	3432.2131348	3410.2131348	3631.47998	3947.8754883
3432.6599121	3432.2431641	3410.2431641	3631.49	5994.921875
3432.709961	3432.2932129	3410.2932129	3631.52002	3330.512207
3432.76001	3432.3432617	3410.3432617	3631.540039	4995.7680664
3432.9399414	3432.5231934	3410.5231934	3631.6298828	4001.7858887
3433.040039	3432.6230469	3410.6230469	3631.6899414	3330.512207
3433.1398926	3432.7229	3410.7229	3631.74	3986.866699
3433.24	3432.822998	3410.822998	3631.780029	4995.7680664
3433.290039	3432.8730469	3410.8730469	3631.8100586	3357.15625
3433.3200684	3432.9030762	3410.9030762	3631.8200684	5994.921875
3433.3701172	3432.953125	3410.953125	3631.8400879	4995.7680664
3433.4499512	3433.032959	3411.032959	3631.8701172	5312.5732422
3433.469971	3433.0527344	3411.0527344	3631.8898926	2022.383301
3433.5700684	3433.152832	3411.152832	3631.9399414	3996.614502
3433.6201172	3433.202881	3411.202881	3631.959961	4995.7680664
3433.6499023	3433.232666	3411.232666	3631.969971	5946.1826172
3433.8	3433.3828125	3411.3828125	3632.030029	4995.7680664
3433.9499512	3433.5327148	3411.5327148	3632.0900879	4987.64502
3433.97998	3433.5627441	3411.5627441	3632.1	5994.921875
3434.0500488	3433.6325684	3411.6325684	3632.1298828	4700.0185547
3434.1599121	3433.7424316	3411.7424316	3632.1699219	5483.1601563
3434.22998	3433.8125	3411.8125	3632.2	4662.7172852
3434.3300781	3433.9125977	3411.9125977	3632.25	3996.614502
3434.3798828	3433.9624023	3411.9624023	3632.280029	3314.265869
3434.4099121	3433.9924316	3411.9924316	3632.290039	5994.921875
3434.459961	3434.04248	3412.04248	3632.3100586	4995.7680664
3434.540039	3434.1223145	3412.1223145	3632.3400879	5328.8193359
3434.6101074	3434.1923828	3412.1923828	3632.3798828	3539.1706543
3434.6398926	3434.222168	3412.222168	3632.3898926	5946.1826172
3434.719971	3434.3022461	3412.3022461	3632.4299316	3996.614502
3434.74	3434.3222656	3412.3222656	3632.4499512	1998.307251
3434.8200684	3434.4023438	3412.4023438	3632.49	3996.614502
3434.8898926	3434.472168	3412.472168	3632.530029	3484.8530273
3434.99	3434.5722656	3412.5722656	3632.5900879	3330.512207
3435.0500488	3434.63208	3412.63208	3632.6101074	5994.921875
3435.1201172	3434.7021484	3412.7021484	3632.6599121	2811.0161133
3435.25	3434.8320313	3412.8320313	3632.72998	3704.1794434
3435.27002	3434.852051	3412.852051	3632.74	3996.614502
3435.3	3434.88208	3412.88208	3632.76001	2997.4609375
3435.3500977	3434.9321289	3412.9321289	3632.8	2497.8840332
3435.4299316	3435.0119629	3413.0119629	3632.8400879	3984.4299316
3435.4499512	3435.0319824	3413.0319824	3632.8601074	1998.307251
3435.6	3435.1818848	3413.1818848	3632.9399414	3758.0107422
3435.709961	3435.291748	3413.291748	3633	3670.0036621
3435.780029	3435.3618164	3413.3618164	3633.040039	3497.0378418
3435.9299316	3435.5117188	3413.5117188	3633.1298828	3333.9165039
3435.959961	3435.541748	3413.541748	3633.1398926	5994.921875
3435.99	3435.5717773	3413.5717773	3633.1599121	2997.4609375
3436.0900879	3435.671875	3413.671875	3633.209961	3996.614502
3436.1101074	3435.69165	3413.69165	3633.24	1332.204834
3436.1398926	3435.7214355	3413.7214355	3633.25	5946.1826172
3436.1899414	3435.7714844	3413.7714844	3633.280029	3330.512207
3436.209961	3435.7915039	3413.7915039	3633.290039	3996.614502
3436.24	3435.8215332	3413.8215332	3633.3100586	2997.4609375
3436.290039	3435.871582	3413.871582	3633.3300781	4995.7680664
3436.3200684	3435.9016113	3413.9016113	3633.3500977	2997.4609375
3436.3701172	3435.95166	3413.95166	3633.3798828	3357.15625
3436.3898926	3435.9714355	3413.9714355	3633.3898926	3947.8754883
3436.540039	3436.121582	3414.121582	3633.49	2997.4609375
3436.5900879	3436.171631	3414.171631	3633.51001	4995.7680664
3436.6201172	3436.201416	3414.201416	3633.530029	2997.4609375
3436.6499023	3436.2312012	3414.2312012	3633.540039	5946.1826172
3436.7	3436.28125	3414.28125	3633.5700684	3357.15625
3436.8500977	3436.4313965	3414.4313965	3633.6599121	3339.3464355
3436.9	3436.4812012	3414.4812012	3633.6899414	3314.265869
3436.97998	3436.561279	3414.561279	3633.74	3197.291748
3437	3436.5812988	3414.5812988	3633.75	3996.614502
3437.030029	3436.6113281	3414.6113281	3633.780029	1998.307251
3437.0500488	3436.6313477	3414.6313477	3633.790039	3996.614502
3437.1298828	3436.7111816	3414.7111816	3633.8400879	3187.5439453
3437.1499023	3436.730957	3414.730957	3633.8601074	1998.307251
3437.25	3436.8310547	3414.8310547	3633.9199219	3343.78125
3437.280029	3436.861084	3414.861084	3633.9299316	5994.921875
3437.3300781	3436.9111328	3414.9111328	3633.959961	3330.512207
3437.4299316	3437.0109863	3415.0109863	3634.02002	3322.388916
3437.459961	3437.0410156	3415.0410156	3634.040039	2997.4609375
3437.530029	3437.111084	3415.111084	3634.0900879	2797.630127
3437.5600586	3437.1411133	3415.1411133	3634.1101074	2997.4609375
3437.6599121	3437.2409668	3415.2409668	3634.1699219	3348.9680176
3437.76001	3437.34082	3415.34082	3634.22998	3330.512207
3437.790039	3437.37085	3415.37085	3634.25	2997.4609375
3437.8100586	3437.390869	3415.390869	3634.26001	3996.614502
3437.8898926	3437.4707031	3415.4707031	3634.3100586	3187.5439453
3437.9199219	3437.5007324	3415.5007324	3634.3200684	5994.921875
3437.9399414	3437.520752	3415.520752	3634.3400879	1998.307251
3437.99	3437.570801	3415.570801	3634.3798828	2512.8415527
3438.25	3437.8305664	3415.8305664	3634.530029	3460.4833984
3438.3500977	3437.9306641	3415.9306641	3634.5900879	3330.512207
3438.4	3437.9804688	3415.9804688	3634.6201172	3314.265869
3438.5800781	3438.1606445	3416.1606445	3634.719971	3605.5378418
3438.6	3438.1806641	3416.1806641	3634.74	2022.383301
3438.6298828	3438.210449	3416.210449	3634.75	5946.1826172
3438.7	3438.2805176	3416.2805176	3634.790039	3497.0378418
3438.8798828	3438.4602051	3416.4602051	3634.8898926	3600.6521
3438.959961	3438.5402832	3416.5402832	3634.9499512	2664.409668
3439.0600586	3438.640381	3416.640381	3635.01001	3330.512207
3439.1101074	3438.69043	3416.69043	3635.030029	4995.7680664
3439.1298828	3438.7102051	3416.7102051	3635.0500488	1973.9377441
3439.1899414	3438.7702637	3416.7702637	3635.0800781	3996.614502
3439.24	3438.8200684	3416.8200684	3635.1101074	3330.512207
3439.26001	3438.8400879	3416.8400879	3635.1201172	3996.614502
3439.3100586	3438.8901367	3416.8901367	3635.1499023	3357.15625
3439.4099121	3438.99	3416.99	3635.209961	3322.388916
3439.459961	3439.040039	3417.040039	3635.24	3330.512207
3439.52002	3439.1	3417.1	3635.280029	2997.4609375
3439.6398926	3439.219971	3417.219971	3635.3500977	3430.3747559
3439.6699219	3439.25	3417.25	3635.3701172	2997.4609375
3439.6899414	3439.27002	3417.27002	3635.3798828	4094.0930176
3439.74	3439.3200684	3417.3200684	3635.4099121	3330.512207
3439.77002	3439.3498535	3417.3498535	3635.4299316	2997.4609375
3439.9	3439.4797363	3417.4797363	3635.5	3704.1794434
3439.9199219	3439.4997559	3417.4997559	3635.52002	1998.307251
3439.9499512	3439.5297852	3417.5297852	3635.540039	2997.4609375
3440.1298828	3439.7097168	3417.7097168	3635.6499023	3272.6101074
3440.1499023	3439.7297363	3417.7297363	3635.6599121	3996.614502
3440.1799316	3439.7597656	3417.7597656	3635.6799316	2997.4609375
3440.280029	3439.8598633	3417.8598633	3635.74	3330.512207
3440.3798828	3439.9594727	3417.9594727	3635.8	3322.388916
3440.47998	3440.05957	3418.05957	3635.8601074	3330.512207
3440.5600586	3440.1396484	3418.1396484	3635.9	4020.5463867
3440.5800781	3440.159668	3418.159668	3635.9199219	2022.383301
3440.6799316	3440.2595215	3418.2595215	3635.97998	3322.388916
3440.709961	3440.289551	3418.289551	3636	2997.4609375
3440.72998	3440.30957	3418.30957	3636.02002	1998.307251
3440.8100586	3440.3896484	3418.3896484	3636.0600586	3996.614502
3440.8400879	3440.4194336	3418.4194336	3636.0800781	2997.4609375
3440.9099121	3440.4892578	3418.4892578	3636.1201172	3484.8530273
3440.9399414	3440.5192871	3418.5192871	3636.1398926	3033.5749512
3440.959961	3440.5393066	3418.5393066	3636.1499023	3996.614502
3441.1201172	3440.6994629	3418.6994629	3636.24	3552.5463867
3441.1398926	3440.7192383	3418.7192383	3636.27002	1315.9584961
3441.1899414	3440.7692871	3418.7692871	3636.3	3330.512207
3441.219971	3440.7993164	3418.7993164	3636.3100586	5994.921875
3441.24	3440.8193359	3418.8193359	3636.3300781	1998.307251
3441.3200684	3440.8994141	3418.8994141	3636.3701172	3996.614502
3441.3400879	3440.919189	3418.919189	3636.3898926	2022.383301
3441.3701172	3440.9492188	3418.9492188	3636.4	5994.921875
3441.4	3440.9790039	3418.9790039	3636.4199219	2973.0913086
3441.6201172	3441.1992188	3419.1992188	3636.5600586	3145.546875
3441.7	3441.2790527	3419.2790527	3636.6	3984.4299316
3441.75	3441.3291016	3419.3291016	3636.6398926	2512.8415527
3441.8	3441.37915	3419.37915	3636.6699219	3330.512207
3441.8300781	3441.40918	3419.40918	3636.6899414	2997.4609375
3441.8798828	3441.45874	3419.45874	3636.719971	3314.265869
3441.9	3441.47876	3419.47876	3636.72998	3996.614502
3441.9299316	3441.508789	3419.508789	3636.75	2997.4609375
3442.030029	3441.6088867	3419.6088867	3636.8	3996.614502
3442.1298828	3441.70874	3419.70874	3636.8601074	3322.388916
3442.3100586	3441.888916	3419.888916	3636.969971	3277.0505371
3442.3601074	3441.9389648	3419.9389648	3637	3330.512207
3442.3898926	3441.9685059	3419.9685059	3637.02002	2973.0913086
3442.540039	3442.1186523	3420.1186523	3637.1101074	3339.3464355
3442.5600586	3442.1386719	3420.1386719	3637.1298828	2022.383301
3442.5900879	3442.1687012	3420.1687012	3637.1398926	5994.921875
3442.6899414	3442.2685547	3420.2685547	3637.2	3322.388916
3442.77002	3442.3486328	3420.3486328	3637.24	3996.614502
3442.8701172	3442.44873	3420.44873	3637.3	3330.512207
3442.8898926	3442.4685059	3420.4685059	3637.3200684	1973.9377441
3442.969971	3442.54834	3420.54834	3637.3701172	3197.291748
3443	3442.578369	3420.578369	3637.3898926	3033.5749512
3443.1	3442.6784668	3420.6784668	3637.4499512	3330.512207
3443.2	3442.77832	3420.77832	3637.51001	3322.388916
3443.219971	3442.79834	3420.79834	3637.52002	3996.614502
3443.3798828	3442.958252	3420.958252	3637.6101074	3547.130859
3443.4	3442.9782715	3420.9782715	3637.6298828	2022.383301
3443.4299316	3443.008301	3421.008301	3637.6398926	5994.921875
3443.4499512	3443.0280762	3421.0280762	3637.6599121	1998.307251
3443.5500488	3443.1281738	3421.1281738	3637.709961	4015.737061
3443.5800781	3443.1582031	3421.1582031	3637.74	1998.307251
3443.8601074	3443.4382324	3421.4382324	3637.9	3499.19873
3443.8798828	3443.4580078	3421.4580078	3637.9199219	1973.9377441
3443.9399414	3443.5180664	3421.5180664	3637.9499512	3996.614502
3443.99	3443.5678711	3421.5678711	3637.97998	3330.512207
3444.3898926	3443.9677734	3421.9677734	3638.209961	3474.6757813
3444.4199219	3443.9978027	3421.9978027	3638.22998	2997.4609375
3444.52002	3444.0976563	3422.0976563	3638.290039	3343.78125
3444.540039	3444.1176758	3422.1176758	3638.3	3996.614502
3444.6	3444.1777344	3422.1777344	3638.3400879	2997.4609375
3444.6201172	3444.1977539	3422.1977539	3638.3601074	1998.307251
3444.7	3444.2775879	3422.2775879	3638.4	4008.2885742
3444.8200684	3444.3977051	3422.3977051	3638.469971	3425.6696777
3444.8500977	3444.4277344	3422.4277344	3638.49	2997.4609375
3444.9	3444.477539	3422.477539	3638.52002	3314.265869
3444.9499512	3444.5275879	3422.5275879	3638.5500488	3330.512207
3444.97998	3444.5576172	3422.5576172	3638.5600586	5994.921875
3445	3444.5776367	3422.5776367	3638.5800781	1998.307251
3445.0500488	3444.6274414	3422.6274414	3638.6201172	2497.8840332
3445.1	3444.67749	3422.67749	3638.6499023	3357.15625
3445.1499023	3444.7272949	3422.7272949	3638.6799316	3314.265869
3445.1799316	3444.7573242	3422.7573242	3638.6899414	5994.921875
3445.209961	3444.7873535	3422.7873535	3638.709961	2997.4609375
3445.22998	3444.807373	3422.807373	3638.719971	3996.614502
3445.3601074	3444.9375	3422.9375	3638.8	3247.2492676
3445.47998	3445.057373	3423.057373	3638.8701172	3430.3747559
3445.51001	3445.0874023	3423.0874023	3638.8898926	3033.5749512
3445.540039	3445.1171875	3423.1171875	3638.9	5994.921875
3445.6101074	3445.1872559	3423.1872559	3638.959961	2331.3586426
3445.6599121	3445.237061	3423.237061	3638.99	3314.265869
3445.6899414	3445.26709	3423.26709	3639	5994.921875
3445.74	3445.3171387	3423.3171387	3639.030029	3330.512207
3445.76001	3445.3371582	3423.3371582	3639.0500488	1998.307251
3445.790039	3445.3671875	3423.3671875	3639.0600586	5994.921875
3445.8701172	3445.4472656	3423.4472656	3639.1101074	3197.291748
3445.8898926	3445.467041	3423.467041	3639.1201172	3947.8754883
3446.040039	3445.6171875	3423.6171875	3639.209961	3339.3464355
3446.0700684	3445.6469727	3423.6469727	3639.22998	2997.4609375
3446.0900879	3445.6669922	3423.6669922	3639.25	1998.307251
3446.1201172	3445.6970215	3423.6970215	3639.27002	2997.4609375
3446.1499023	3445.7268066	3423.7268066	3639.290039	2973.0913086
3446.27002	3445.8469238	3423.8469238	3639.3601074	3425.6696777
3446.3	3445.8769531	3423.8769531	3639.3798828	3033.5749512
3446.4	3445.9768066	3423.9768066	3639.4399414	3322.388916
3446.4199219	3445.9968262	3423.9968262	3639.4499512	4094.0930176
3446.4499512	3446.0268555	3424.0268555	3639.469971	2997.4609375
3446.5	3446.0769043	3424.0769043	3639.5	3330.512207
3446.530029	3446.1069336	3424.1069336	3639.530029	1998.307251
3446.5500488	3446.1269531	3424.1269531	3639.540039	3996.614502
3446.6499023	3446.2265625	3424.2265625	3639.6	3322.388916
3446.6799316	3446.2565918	3424.2565918	3639.6201172	2997.4609375
3446.7	3446.2766113	3424.2766113	3639.6298828	4094.0930176
3446.72998	3446.306641	3424.306641	3639.6499023	2997.4609375
3446.8601074	3446.4367676	3424.4367676	3639.72998	3247.2492676
3447.0800781	3446.6567383	3424.6567383	3639.8601074	3378.001709
3447.1599121	3446.7363281	3424.7363281	3639.9099121	3202.795166
